song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Satranga (From  ANIMAL ),"Arijit Singh, Shreyas Puranik, Siddharth - Garima","hindi pop, bollywood, desi, bangla pop, bhajan, devotional, gujarati garba, gujarati pop","Pop, New age, Hip Hop, Jazz",Satranga (From  ANIMAL ),2023-10-27,3yHyiUDJdz02FZ6jfUbsmY,48018302,"4YRxDV8wJFPHPTeXepOstw, 5o36rLQd78Zh8CaT8rn59d, 6k6TIai4KyKG1DeIMftSmJ"
Saari Duniya Jalaa Denge,"Jaani, B Praak","punjabi pop, hindi pop, desi, bhangra, bollywood, desi pop","Traditional music, Hip Hop, Pop",ANIMAL,2023-11-24,0YxKKO272sacGBJKjf6FnB,23847306,"5gZhfbckaWo89OzDSk3gdT, 56SjZARoEvag3RoKWIb16j"
Santa Claus Is Coming to Town,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,7Ivelh8N9J25Yj9KKxYj6w,12747454,1GxkXlMwML1oSg5eLPiAz3
You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",country,Country,You Make It Feel Like Christmas,2017-10-06,2OQ6a4CfUeYskpTTgyawyJ,19367243,"4yiQZ8tQPux8cPriYMWUFP, 1UTPBmNbXNTittyMJrNkvw"
Winter Wonderland - Spotify Singles Holiday,Laufey,,,Spotify Singles Holiday,2023-11-14,1LmkdWSxjCV7wKTPsCvYWN,22882484,7gW0r5CkdEUMm42w9XpyZO
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,,,"Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",1981-00-00,6s2wpWPFPAgKg2LXxi1Oee,25608654,3eqjTLE0HfPfh78zjh6TqT
Step Into Christmas - Remastered 1995,Elton John,,,Caribou (Remastered 1995),1974-06-28,11P4sSu6BH2lAbWk1sL6cK,26726408,3PhoLpVuITZKcymswpck5b
LUNA,"Feid, ATL Jacob","reggaeton, urbano latino, ",Latin,FERXXOCALIPSIS,2023-12-01,7bywjHOc0wSjGGbj04XbVi,63942931,"2LRoIwlKmHjgvigdNGBHNo, 7jAs1uPnpfNmT6e5qtEPxq"
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar","hindi pop, bollywood, desi","Hip Hop, Pop",ANIMAL,2023-11-24,7yDHHVKLbvDmVw1XXhDDIO,52278882,"5wJ1H6ud777odtZl5gG507, 2DFCHTDIA0t638a4mm37dK"
Needle (feat. Drake),"Nicki Minaj, Drake","rap, hip hop",Hip Hop,Pink Friday 2,2023-12-08,4I4G0LD277PWvfblYtSf91,19203145,"0hCNtLu0JehylgoiP8L4Gh, 3TVXtAsR1Inumwj472S9r4"
run for the hills,Tate McRae,,,THINK LATER,2023-12-08,51hyZpbJlIgZIaX3TtMxmu,13145674,45dkTj5sMRSjrmBSBeiHym
Are You Gone Already,Nicki Minaj,,,Pink Friday 2,2023-12-07,6u378lxN4C0eUnx7ns9Epg,3363750,0hCNtLu0JehylgoiP8L4Gh
Barbie Dangerous,Nicki Minaj,,,Pink Friday 2,2023-12-08,1fKT7RUtOf4xNEqctEFe5L,1888890,0hCNtLu0JehylgoiP8L4Gh
BELLAKEO,"Peso Pluma, Anitta","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, brazilian pop, funk pop, funk carioca, funk, pagode baiano","Latin, Pop, R&B, Hip Hop",ÉXODO,2024-06-20,5Fohh8kl8403DSoq4KH7Ll,57931100,"12GqGscKJx3aE4t07u7eVZ, 7FNnA9vBm6EKceENgCGRMb"
FTCU,Nicki Minaj,,,Pink Friday 2,2023-12-08,1a73gcEg6h6Re6hHXoVltJ,30129530,0hCNtLu0JehylgoiP8L4Gh
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",melodic rap,Hip Hop,Pink Friday 2,2023-12-08,5ZJGv7aGdIr9IGpxzSG18T,22849568,"0hCNtLu0JehylgoiP8L4Gh, 4O15NlyKLIASxsJ0PrXPfz"
leavemealone,"Fred again.., Baby Keem","stutter house, house, ",Electronic,USB,2022-01-18,7iUScoHKNJC5hqtA40vMlj,1641540,"4oLeXFyACqeem2VImYeBFe, 5SXuuuRpukkTvsLuUknva1"
Let Me Calm Down (feat. J. Cole),"Nicki Minaj, J. Cole",rap,Hip Hop,Pink Friday 2,2023-12-08,44gmXwbdHjwQsQvsiraj14,1566966,"0hCNtLu0JehylgoiP8L4Gh, 6l3HvQ5sa6mXTsMTB19rO5"
Beep Beep,Nicki Minaj,,,Pink Friday 2,2023-12-08,5iHC401tsNlJRY46ECSYbo,1515507,0hCNtLu0JehylgoiP8L4Gh
Big Difference,Nicki Minaj,,,Pink Friday 2,2023-12-08,0ZhPWSfAKzeVQbRG08E1iI,1462370,0hCNtLu0JehylgoiP8L4Gh
hurt my feelings,Tate McRae,,,THINK LATER,2023-12-08,4mFcwFOlSCxp6hjemRXwpd,1430059,45dkTj5sMRSjrmBSBeiHym
Fallin 4 U,Nicki Minaj,,,Pink Friday 2,2023-12-08,7aWeQwHSMD6TzPOepi1tlb,1426493,0hCNtLu0JehylgoiP8L4Gh
La Diabla,Xavi,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda",Latin,La Diabla,2023-11-30,0R6NfOiLzLj4O5VbYSJAjf,76250476,3Me35AWHCGqW4sZ7bWWJt1
Tipo Hollywood,"Mc Ws da leste, Dj Chadin do C, MC Cothiê","funk, funk de bh","R&B, R&b",Tipo Hollywood,2023-09-19,6zLBR9izBeZ1d0pfuwJgRa,1322028,"5Rs4gTYf15iES8jXZqhx2L, 1vzbmGlmb0yoO6drUgxm5C, 0TfWqqSFcyuhcNnp5oL83k"
This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,1971-00-00,7MSYSOobsombc1mbDWFxtD,19507769,0HU0U9kdXEHZVxUNbuQe8S
Mele Kalikimaka - New mono-to-stereo mix,"Bing Crosby, The Andrews Sisters","christmas, big band, swing music","Easy listening, Jazz",Bing Crosby Christmas Favorites Now in Stereo (New Mono-To-Stereo Mixes),2022-02-12,6yzNzQxqsIY3zRsTwzLI3v,20472248,"6ZjFtWeHP9XN7FeKSUe80S, 2NCGI6dLTxLdI9XHdv7QfM"
Not Allowed,TV Girl,,,Who Really Cares,2016-02-25,3IznIgmXtrUaoPWpQTy5jB,19051726,0Y6dVaC9DZtPNH4591M42W
Santa Tell Me - Naughty Version,Ariana Grande,pop,Pop,Christmas & Chill,2015-12-18,6V2JPFiAeqfZjM3A8VNr5q,7892565,66CXWjxzNUsdJxJ2JdwvnR
Hua Main (From  ANIMAL ),"Raghav Chaitanya, Manoj Muntashir, Pritam","hindi indie, indian indie, hindi pop, bollywood, bhajan, devotional, desi, sufi","New age, Hip Hop, Rock, Pop, Traditional music",Hua Main (From  ANIMAL ),2023-10-11,54PRUdMOYzglMGnsg9kIta,1206832,"3qpyErDI4i90q5EGgSRmNK, 4cAERazLlAzVGA10ORWaUP, 1wRPtKGflJrBx9BmLsSwlU"
Carol of the Bells (From  Home Alone  Soundtrack),John Williams,soundtrack,Easy listening,Home Alone (Original Motion Picture Soundtrack),1990-00-00,4tHqQMWSqmL6YjXwsqthDI,14809105,3dRfiJ2650SZu6GbydcHNb
Christmas Lights,Coldplay,,,Christmas Lights,2010-12-01,4fzyvSu73BhGvi96p2zwjL,19372914,4gzpq5DPGxSnKTe4SA8HAU
Have Yourself A Merry Little Christmas,Sam Smith,soft pop,Pop,Have Yourself A Merry Little Christmas,2014-12-05,1Qi2wh8fFgDV7tl4Sj3f2K,13604490,2wY79sveU1sp5g7SokKOiI
Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,christmas,Jazz,Rudolph The Red Nosed Reindeer And Other Christmas Classics,1947-00-00,25leEEaz1gIpp7o21Fqyjo,15067575,5ixB75BQR3ADoWQkcHQJTs
Joy To The World,Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Christmas Song (Expanded Edition),1962-00-00,1VuAamHM7P3VQQEXYGG3Uu,15019147,7v4imS0moSyGdXyLgVTIV7
Poco A Poco,"Xavi, Los Dareyes De La Sierra","corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, electro corridos, sierreño",Latin,Poco A Poco,2023-09-21,4loIMejzvt11s97SGVEat8,17154870,"3Me35AWHCGqW4sZ7bWWJt1, 1ZMJSCQw8DIefcLb1FIpY0"
Rudolph The Red-Nosed Reindeer,Burl Ives,christmas,Jazz,A Holly Jolly Christmas,2024-12-17,0f5slGJQq4iafoxngc95h1,12122352,0MHgLfmQdutffmvWe5XBTN
Lace It (with Eminem & benny blanco),"Juice WRLD, Eminem, benny blanco","melodic rap, emo rap, rap, hip hop, ",Hip Hop,The Party Never Ends,2024-11-29,3ip0jk1C5jIBYTyHNX0dWm,9518580,"4MCBfE4596Uoi2O4DtmEMz, 7dGJo4pcD2V6oG8kP0tJRR, 5CiGnKThu5ctn9pBxv7DGa"
DJ Play A Christmas Song,Cher,,,Christmas,2023-10-20,18uSfZqFBxQFi8CsXOIbhy,15036779,72OaDtakiy6yFqkt4TsiFt
DEJA VU,"Luan Santana, Ana Castela","sertanejo, sertanejo universitário, arrocha, agronejo, piseiro","Country, Latin",DEJA VU,2023-12-07,2IDf0IZ9dfw0uDYV2n1bJc,16936733,"3qvcCP2J0fWi0m0uQDUf6r, 2CKOmarVWvWqkNWUatHCex"
Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,Lauana Prado,"sertanejo, sertanejo universitário",Latin,Raiz Goiânia (Ao Vivo),2023-10-12,2sYFUcurlISdHlAsnYCEgD,18375452,6TYimByryGphZCtwYopH0y
Christmas Without You,Ava Max,,,Christmas Without You,2020-10-15,1QLZKzC2pjP4ySf4ALrNhm,10887238,4npEfmQ6YuiwW1GpUmaq3F
Closer Than This,Jimin,k-pop,Pop,MUSE,2024-07-19,6qafqn8bBMy7t5c5WqpyRk,20227306,1oSPZhvZMIrWW5I41kPkkY
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,"rockabilly, rock and roll",Rock,Elvis' Christmas Album,1957-10-15,7n7VsX3sv66znBwA8b5uhp,10216671,43ZHCT0cAZBISjO8DG9PnE
Rudolph The Red-Nosed Reindeer,Dean Martin,"christmas, adult standards, big band, swing music","Easy listening, Jazz",A Winter Romance,1959-01-01,2L9QLAhrvtP4EYg1lY0Tnw,9979796,49e4v89VmlDcFCMyDv9wQ9
One More Sleep,Leona Lewis,,,"Christmas, With Love",2013-12-02,78pn8k7RogKo2oxl0DyX6d,8665352,5lKZWd6HiSCLfnDGrq9RAm
"Merry Christmas, Happy Holidays",*NSYNC,,,Home For Christmas,1998-10-23,15coTBAzEN1bOeipoNDZAR,8760861,6Ff53KvcvAj5U7Z1vojB5o
"Baby, It's Cold Outside",Dean Martin,"christmas, adult standards, big band, swing music","Easy listening, Jazz",A Winter Romance,1959-01-01,4MrfQL4TYQXJBlZYpAHTuE,9509014,49e4v89VmlDcFCMyDv9wQ9
What Christmas Means To Me,Stevie Wonder,"motown, soul",R&B,Someday At Christmas (Expanded Edition),1967-00-00,7xZsOJBebpV9lsX3XUV7x3,9652051,7guDJrEfX3qb6FEbdPA5qi
Christmas Time Is Here,Vince Guaraldi Trio,christmas,Jazz,Charlie Brown Holiday Hits,1998-01-01,3bMfUUpzUzqWp9II00yRhE,9454385,4ytkhMSAnrDP8XzRNlw9FS
Jingle Bells (feat. The Puppini Sisters),"Michael Bublé, The Puppini Sisters","christmas, swing music, electro swing","Jazz, Easy listening",Christmas (Deluxe Special Edition),2011-10-24,3nfxV3jfRcRWISwek49LTg,8911850,"1GxkXlMwML1oSg5eLPiAz3, 1svaANJTE5KrG16fTGDqOs"
Baby It's Cold Outside (with Michael Bublé),"Idina Menzel, Michael Bublé","musicals, christmas","Jazz, Classical",Holiday Wishes,2014-10-10,0Ie5uiv54KgCr7P4sYDTHl,8311766,"73Np75Wv2tju61Eo9Zw4IR, 1GxkXlMwML1oSg5eLPiAz3"
Frosty The Snowman,Ella Fitzgerald,"vocal jazz, jazz, swing music, jazz blues, big band, christmas","Easy listening, Jazz, Blues",Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,65irrLqfCMRiO3p87P4C0D,7255643,5V0MlUE1Bft0mbLlND7FJz
Last Christmas,Ariana Grande,pop,Pop,Christmas Kisses,2013-01-01,5xDrO9DEDJGUQGfyoHvgDJ,6857994,66CXWjxzNUsdJxJ2JdwvnR
"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor","country, christmas, ","Jazz, Country",Glow,2016-10-28,5Q2P43CJra0uRAogjHyJDK,6678309,"0qSX3s5pJnAlSsgsCne8Cz, 6JL8zeS1NmiOftqZTRgdTz"
Happy Holiday / The Holiday Season,Andy Williams,"christmas, adult standards","Easy listening, Jazz",The Andy Williams Christmas Album,1963-00-00,1Wf14bTyb6UeKojy8ykPYm,6842481,4sj6D0zlMOl25nprDJBiU9
I Saw Mommy Kissing Santa Claus,The Jackson 5,"motown, christmas","Jazz, R&B",Merry Christmas,1970-01-01,3lkYS3iMpWMVpaJ0yJAFrJ,7050452,2iE18Oxc8YSumAU232n4rW
Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",A Jolly Christmas From Frank Sinatra,1957-09,2FPfeYlrbSBR8PwCU0zaqq,7017639,1Mxqyy3pSjf8kZZL4QVxS0
Mistletoe And Holly - Remastered 1999,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",A Jolly Christmas From Frank Sinatra,1957-09,7faDzZnZYqTyYThx2sbHVQ,6865616,1Mxqyy3pSjf8kZZL4QVxS0
Shake Up Christmas,Train,soft pop,Pop,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,1NghHeg0wE32eBYrQBVQXL,6458400,3FUY2gzHeIiaesXtOAdB7A
I Wish It Could Be Christmas Everyday,Wizzard,"christmas, glam rock","Jazz, Rock",I Wish It Could Be Christmas Everyday,2007-11-19,1mH6tZC6iXIHPI6EixCwxw,6688306,7823Dim2TzjiQQ9wRQxyi9
I Want a Hippopotamus for Christmas (Hippo the Hero),Gayla Peevey,christmas,Jazz,I Want a Hippopotamus for Christmas (Hippo the Hero),1953-11-11,5P8Xvy5tzhmfyfA6GplQ8h,6212319,1suIIDedjFJRuu8k7b55hZ
I'll Be Home,Meghan Trainor,,,Title (Expanded Edition),2015-01-09,0lTurWECr2XL607eJAj1A3,5928319,6JL8zeS1NmiOftqZTRgdTz
Christmas (Baby Please Come Home),Michael Bublé,christmas,Jazz,Christmas,2011-10-24,66WPXyhXqMlkM1kZhyEXWK,5868076,1GxkXlMwML1oSg5eLPiAz3
Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,christmas,Jazz,Ready To Fly,2001-01-01,0SvD6EdetxVtXei2JhkV4B,4459770,2apYMRrg5FxN4go0pfsCvf
Sleigh Ride,Ella Fitzgerald,"vocal jazz, jazz, swing music, jazz blues, big band, christmas","Easy listening, Jazz, Blues",Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,4ukUoXLuFzMixyZyabSGc4,6061640,5V0MlUE1Bft0mbLlND7FJz
Santa Claus Is Comin' to Town,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",The Classic Christmas Album,1945-00-00,7g85e2INdCFIScc4ZO6gBG,6488277,1Mxqyy3pSjf8kZZL4QVxS0
Merry Xmas Everybody,Slade,"glam rock, christmas","Jazz, Rock",Merry Xmas Everybody,1973-11-07,0z5jr9YE1siursT3dJUwDV,6041573,10n5lhNDoSMUHWLlnST1yw
A Nonsense Christmas,Sabrina Carpenter,,,A Nonsense Christmas,2022-12-07,7yogx3TwxGwSxO2QITsT2q,5483398,74KM79TiuVKeVCqs8QtB0B
Winter Wonderland - Remastered,Bing Crosby,christmas,Jazz,Christmas,2015-09-30,3pdQTWpq09XCBosbTtYIiZ,5968332,6ZjFtWeHP9XN7FeKSUe80S
Do You Hear What I Hear,Bing Crosby,christmas,Jazz,Christmas Eve with Bing Crosby,2012-00-00,1sGl3liCZn91OcFpjOJXIE,5965648,6ZjFtWeHP9XN7FeKSUe80S
Winter Wonderland,Tony Bennett,"vocal jazz, christmas, big band, adult standards, jazz","Easy listening, Jazz",Snowfall: The Tony Bennett Christmas Album,1968-10-06,1yxcKrEcxt4O03IIC25yHk,4650259,2lolQgalUvZDfp5vvVtTYV
Christmas Time,Bryan Adams,,,Christmas EP,2019-11-15,7LoFMtL7hxP9tr5HYyyUrJ,2409847,3Z02hBLubJxuFJfhacLSDc
Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,2015-11-13,2SBr3MK1sdMs8IxdRcN6qz,3968250,4RVnAU35WRWra6OZ3CbbMA
Happy Xmas (War Is Over),Céline Dion,variété française,,These are Special Times,1998-10-30,2ohR9Qj4TgZafZCptO9cly,3894055,4S9EykWXhStSc15wEx8QFK
Cozy Little Christmas,Katy Perry,pop,Pop,Cozy Little Christmas,2018-11-15,02FaKXXL7KUtRc7K0k54tL,4008640,6jJ0s89eD6GaHleKKya26X
I'll Be Home for Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,0GyXfYRuvG9nt71zF99SER,4098235,1GxkXlMwML1oSg5eLPiAz3
(There's No Place Like) Home for the Holidays - 1959 Version,Perry Como,"christmas, adult standards","Easy listening, Jazz",Season's Greetings,1991-08-26,0hvN2v6fAcB6xWyW7UaooA,4552192,5v8jlSmAQfrkTjAlpUfWtu
O Holy Night,Mariah Carey,christmas,Jazz,Merry Christmas,1994-10-28,3B7FO3kJ5kv3mX7yiaB7sT,4060172,4iHNK0tOyZPYnBU7nGAgpQ
Silver Bells,Dean Martin,"christmas, adult standards, big band, swing music","Easy listening, Jazz",The Dean Martin Christmas Album,1966-00-00,4QX5pZQpQTgVlkqfUTDim0,4148913,49e4v89VmlDcFCMyDv9wQ9
Have Yourself A Merry Little Christmas,Judy Garland,christmas,Jazz,ベスト・オブ・ジュディ・ガーランド,1989-01-01,1fEo7EnPl1LEn0CAy1xPL5,4277493,0hItVPjwJLVZrFqOyIsxPf
Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,christmas,Jazz,A Brenda Lee Christmas,1991-00-00,09OojFvtrM9YRzRjnXqJjA,3599814,4cPHsZM98sKzmV26wlwD2W
Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey, Ariana Grande, Jennifer Hudson","christmas, pop, ","Jazz, Pop",Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),2020-12-11,2VkuxjlbnbaBiWYpdBGVol,3630022,"4iHNK0tOyZPYnBU7nGAgpQ, 66CXWjxzNUsdJxJ2JdwvnR, 35GL8Cu2GKTcHzKGi75xl5"
Santa Baby,"Ariana Grande, Liz Gillies","pop, christmas","Jazz, Pop",Christmas Kisses,2013-01-01,6YJdPrH3i2POzu7hdHIRrb,3795233,"66CXWjxzNUsdJxJ2JdwvnR, 7pLntWGInZPQxc4kXxzzjB"
Mistletoe and Wine,Cliff Richard,christmas,Jazz,Together With Cliff Richard,1991-11-18,3AgiRs3oxc2dFh0CPUHXJs,3464563,2nvKpWcP8etYTq4JrRiUiy
Mary's Boy Child / Oh My Lord,Boney M.,disco,R&B,Worldmusic for Christmas,2017-11-10,2qqZ5fOGuNvYVzgPFDLQ4l,3271578,54R6Y0I7jGUCveDTtI21nb
White Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,4buHBCFNm5WvttEDevaj9C,1869255,1GxkXlMwML1oSg5eLPiAz3
White Christmas (with Shania Twain),"Michael Bublé, Shania Twain","christmas, country","Jazz, Country",Christmas,2011-10-24,2gbCG4Rt9984UZ7Tc0dIFd,3624562,"1GxkXlMwML1oSg5eLPiAz3, 5e4Dhzv426EvQe3aDb64jL"
Have Yourself a Merry Little Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,4QMEcIbG9GtSrkbvk7Pswd,3526684,1GxkXlMwML1oSg5eLPiAz3
All I Want for Christmas Is You,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),2011-10-24,5S8rkSt8wio92kjIOjbJ0U,3453362,1GxkXlMwML1oSg5eLPiAz3
"Caroling, Caroling",Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Christmas Song (Expanded Edition),1962-00-00,11Z7sdkpC5IaaydoIvDn74,3930347,7v4imS0moSyGdXyLgVTIV7
Lonely This Christmas,Mud,"glam rock, christmas","Jazz, Rock","A's, B's And Rarities",2005-12-20,5DMItYJluCFc7YtFdP4aXo,3701224,3cqIsBnzV3BabbPWKz8Txf
"Mary, Did You Know?",Pentatonix,christmas,Jazz,That's Christmas To Me (Deluxe Edition),2015-10-30,4z8sz6E4YyFuEkv5o7IJni,3508161,26AHtbjWKiwYzsoGoUZq53
Silent Night - 1999 Remaster,Frank Sinatra,"christmas, big band, adult standards, swing music, vocal jazz, jazz","Easy listening, Jazz",A Jolly Christmas From Frank Sinatra,1957-09,5yNgdD8E6WruhULb4n2Con,2998355,1Mxqyy3pSjf8kZZL4QVxS0
Someday At Christmas,Stevie Wonder,"motown, soul",R&B,Someday At Christmas (Expanded Edition),1967-00-00,0OdTRhhGt8aq4UXh67CKQg,3558394,7guDJrEfX3qb6FEbdPA5qi
O Tannenbaum,Vince Guaraldi Trio,christmas,Jazz,A Charlie Brown Christmas [2012 Remastered & Expanded Edition],2012-01-01,4YhY2qHdBmSX33uj8ms0oq,3697909,4ytkhMSAnrDP8XzRNlw9FS
2000 Miles - 2007 Remaster,Pretenders,,,Learning to Crawl (Expanded & Remastered),1984-00-00,5wTM2Bm8phDwHAuOsfBwhU,3598583,0GByy3DcfbQwDvXGCWmzv9
What Christmas Means to Me (feat. Stevie Wonder),"John Legend, Stevie Wonder","soft pop, neo soul, motown, soul","R&B, Pop",A Legendary Christmas,2018-10-26,4hnzXzE7JiU5QAZFF9OUsI,3190146,"5y2Xq6xcjJb2jVM54GHK3t, 7guDJrEfX3qb6FEbdPA5qi"
Winter Wonderland,Darlene Love,christmas,Jazz,"Christmas (Baby, Please Come Home)",2020-12-04,51KCex2aoD4Ni2cRF5mFWe,3480043,391oLRVmoTkumiN79HkTWu
"You're A Mean One, Mr. Grinch","Thurl Ravenscroft, Boris Karloff",christmas,Jazz,Dr. Seuss' How The Grinch Stole Christmas! (Original TV Soundtrack),1966-12-18,4qP2V09IpTct5A1ZSnr1zh,3202004,"5LCQTpuQCzKjfv233UFQnb, 35uPgDW1J4hq6tqQ0LJcot"
Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,2020-12-04,0OcpVNf7hnJBPbTFMSG7CI,3287325,7CyeXFnOrfC1N6z4naIpgo
Make It To Christmas,Alessia Cara,,,Make It To Christmas,2019-11-08,6RS6rcjnWrdfVuu2U2W2dj,1481652,2wUjUUtkb5lvLKcGKsKqsR
Merry Christmas Darling - Remix,Carpenters,"christmas, adult standards","Easy listening, Jazz",Christmas Portrait (Special Edition/Reissue),1978-10-13,0z5HSQGWgnjdNvwbOmhB2w,3242127,1eEfMU2AhEo7XnKgL7c304
Cool Yule,"Louis Armstrong, The Commanders","jazz, swing music, big band, vocal jazz, jazz blues, christmas","Easy listening, Jazz, Blues",Louis Wishes You a Cool Yule,2022-10-28,33GkcZ89Aj254FaJoFwCl9,3194779,"19eLuQmk9aCobbVDHc6eek, 3VrWSWV74xyECVDt2zBy4T"
It's Beginning To Look A Lot Like Christmas,Bing Crosby,christmas,Jazz,Christmas,2015-09-30,1uh1iaMqBdx4XyrXhssKGD,3005819,6ZjFtWeHP9XN7FeKSUe80S
Rockin' Around The Christmas Tree,Miley Cyrus,,,Spotify Singles - Holiday,2017-11-29,5lyikKk6KFWfWCuDDir9Fx,1436173,5YGY8feqx7naU7z4HrwZM6
White Christmas,"Clyde McPhatter, The Drifters","doo-wop, northern soul, boogie-woogie, motown","Blues, R&B",Presenting Clyde McPhatter,1954-07-28,5ja4ZRGHfDpEJf6RxqVx3v,2898876,"4WL6MC4jDW7w7K9hfc4MVS, 1FqqOl9itIUpXr4jZPIVoT"
Christmas In Hollis,Run–D.M.C.,"east coast hip hop, hip hop",Hip Hop,Tougher Than Leather (Expanded Edition),1988-09-16,41onDks2UPbyjer5fMeUWf,1747669,3CQIn7N5CuRDP8wEI7FiDA
Santa Claus Llegó a La Ciudad,Luis Miguel,"mariachi, bolero, latin pop","Latin, Pop",Navidades Luis Miguel,2006-11-06,0IrKbfhVKW0xpPEzRDeSUb,1658589,2nszmSgqreHSdJA3zWPyrW
When a Child Is Born,Johnny Mathis,christmas,Jazz,The Essential Johnny Mathis 3.0,1956-00-00,39CZ2qjYxtqUdTh8mqwqzy,1640259,21LGsW7bziR4Ledx7WZ1Wf
Linus And Lucy,Vince Guaraldi Trio,christmas,Jazz,Charlie Brown Holiday Hits,1998-01-01,33EcmYsTQVIGRGnGPOfTwu,1540510,4ytkhMSAnrDP8XzRNlw9FS
Christmas Eve / Sarajevo 12/24 - Instrumental,Trans-Siberian Orchestra,christmas,Jazz,Christmas Eve and Other Stories,1996-10-15,3sBnSBnzpEYKpJYGsAIbup,1487592,5OSQDUNmll299ldFIF1Dau
The Little Drummer Boy,Bing Crosby,christmas,Jazz,Winter Wonderland,1998-01-01,2zHu4GAsQIw2skGszWEMFY,1487512,6ZjFtWeHP9XN7FeKSUe80S
The Man with the Bag,Kay Starr,"christmas, vocal jazz",Jazz,Presenting Kay Starr,1950-11-26,2n1xrggQtAGEV1AgzvooGB,1414358,7rpf45DdbpweG51Acze45i
8 Days of Christmas,Destiny's Child,,,The Writing's On The Wall,1999-09-07,3WrG9BpOPQWUus3FjA1Tny,1413435,1Y8cdNmUJH7yBTd9yOvr5i
God Rest Ye Merry Gentlemen,Bing Crosby,christmas,Jazz,Christmas Eve with Bing Crosby,2012-00-00,3D4CbgBl04M0FCU7InD0RR,1405629,6ZjFtWeHP9XN7FeKSUe80S
Under The Mistletoe - Bonus Track,"Kelly Clarkson, Brett Eldredge","christmas, country","Jazz, Country",When Christmas Comes Around...,2021-10-15,2CYnG4UCBBEKIiux3S0jBU,1376036,"3BmGtnKgCSGYIUhmivXKWX, 0qSX3s5pJnAlSsgsCne8Cz"
Silver Bells,Bing Crosby,christmas,Jazz,Christmas Eve with Bing Crosby,2012-00-00,7ILJ49So2Cu2V6ZoDjZ1Lp,1337971,6ZjFtWeHP9XN7FeKSUe80S
Rudolph the Red-Nosed Reindeer,Gene Autry,christmas,Jazz,Rudolph The Red Nosed Reindeer And Other Christmas Classics,1947-00-00,1dtIaSlyrLI04sqYa8nLyN,1335244,5ixB75BQR3ADoWQkcHQJTs
O Come All Ye Faithful,Nat King Cole,"christmas, adult standards, vocal jazz","Easy listening, Jazz",The Christmas Song (Expanded Edition),1962-00-00,0H1zX27yxoDrsrQA1hk5Uq,1319391,7v4imS0moSyGdXyLgVTIV7
Husn,Anuv Jain,"indian indie, hindi indie, hindi pop","Rock, Pop",Husn,2023-12-01,0TL0LFcwIBF5eX7arDIKxY,7866154,4gdMJYnopf2nEUcanAwstx
Skyfall,Adele,soft pop,Pop,Skyfall,2012-10-04,6VObnIkLVruX4UVyxWhlqm,5906570,4dpARuHxo51G3z768sgnrY
