spotify_track_id,song,artist,genres,parent_genres,album,time,all_streams,years_on_chart,song_type
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift,Brendon Urie,Panic! At The Disco",emo,Rock,Lover,03:13,87437639,2020,Collaboration
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,soft pop,Pop,÷ (Deluxe),03:27,463772090,2017,Solo
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,soft pop,Pop,÷ (Deluxe),03:27,463772090,2018,Solo
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,soft pop,Pop,÷ (Deluxe),03:27,463772090,2019,Solo
2RxC2peY3FtrurYmbbmanr,Qué Maldición,"Banda MS de Sergio Lizárraga,Snoop Dogg","banda, norteño, grupera, música mexicana, corrido, g-funk, west coast hip hop, gangster rap, hip hop, rap",Latin,Qué Maldición,03:23,11248250,2020,Collaboration
2S93hylQBYLndMnaJuso8S,"Nicki Nicole: Bzrp Music Sessions, Vol. 13","Bizarrap,Nicki Nicole","argentine trap, trap latino, urbano latino",Hip Hop,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",02:23,14717721,2019,Collaboration
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"Drake,Lil Durk","rap, hip hop, drill",Hip Hop,Laugh Now Cry Later (feat. Lil Durk),04:21,509587352,2020,Collaboration
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"Drake,Lil Durk","rap, hip hop, drill",Hip Hop,Laugh Now Cry Later (feat. Lil Durk),04:21,509587352,2021,Collaboration
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2017,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2018,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2019,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2020,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2021,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2022,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2023,Solo
2SBr3MK1sdMs8IxdRcN6qz,Santa Baby,Kylie Minogue,dance pop,Pop,Kylie Christmas,03:21,105598701,2024,Solo
2SJZdZ5DLtlRosJ2xHJJJa,Chance,Paulo Londra,"argentine trap, trap latino, reggaeton",Hip Hop,Chance,03:24,24045757,2022,Solo
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,"rap, hip hop",Hip Hop,Kamikaze,04:29,107150723,2018,Solo
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,"rap, hip hop",Hip Hop,Kamikaze,04:29,107150723,2021,Solo
2SOvWt6igzXViIjIiWNWEP,BABY HELLO,"Rauw Alejandro,Bizarrap","reggaeton, urbano latino, trap latino, latin, argentine trap",Hip Hop,BABY HELLO,03:42,49981422,2023,Collaboration
2SR0alFA2oWYXSoePGTj0V,I’ll Be There,Jin,k-pop,Pop,Happy - :D (Remixes),03:01,34404915,2024,Solo
2SUPbyD77tJuOUbqbxct6l,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,"Os Barões Da Pisadinha,Jorge","piseiro, forró, sertanejo, arrocha, brega, tecnobrega, agronejo, sertanejo universitário",Country,"Da Roça Pra Cidade (Ao Vivo), Vol. 02",02:27,23139547,2021,Collaboration
2SUxn2O9NHL6GHGQFgwCY0,2step,Ed Sheeran,soft pop,Pop,=,02:33,16483606,2021,Solo
2SUxn2O9NHL6GHGQFgwCY0,2step,Ed Sheeran,soft pop,Pop,=,02:33,16483606,2022,Solo
2SasoXZyv82yYgHiVOvxQn,On God,Kanye West,rap,Hip Hop,JESUS IS KING,02:16,23501479,2019,Solo
2SiAcexM2p1yX6joESbehd,LLYLM,ROSALÍA,latin,Latin,LLYLM,02:54,88644714,2023,Solo
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,"rock, hard rock, classic rock, rock and roll",Rock,Back In Black,03:30,106001166,2017,Solo
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,"rock, hard rock, classic rock, rock and roll",Rock,Back In Black,03:30,106001166,2018,Solo
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,"rock, hard rock, classic rock, rock and roll",Rock,Back In Black,03:30,106001166,2024,Solo
2Sjx8DWZO5zaTyTAmgo2gY,Gone Girl,SZA,r&b,R&B,SOS,04:04,13282199,2022,Solo
2SmgFAhQkQCQPyBiBxR6Te,Criminal,"NATTI NATASHA,Ozuna","reggaeton, latin, urbano latino, trap latino",Latin,Criminal,03:52,68114816,2017,Collaboration
2SwQShWjZsxoGviEyaEMOX,Nerdesin,Ezhel,"turkish hip hop, turkish pop",Hip Hop,Nerdesin,02:56,17715682,2022,Solo
2TDyyEBasw10wu5Uh94bR1,PUNTO 40,"Rauw Alejandro,Baby Rasta","reggaeton, urbano latino, trap latino, latin",Latin,PUNTO 40,03:10,55608813,2022,Collaboration
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly",Jazz,Merry Christmas Everyone,03:40,391259107,2020,Solo
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly",Jazz,Merry Christmas Everyone,03:40,391259107,2021,Solo
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly",Jazz,Merry Christmas Everyone,03:40,391259107,2022,Solo
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly",Jazz,Merry Christmas Everyone,03:40,391259107,2023,Solo
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,"christmas, rockabilly",Jazz,Merry Christmas Everyone,03:40,391259107,2024,Solo
2TH65lNHgvLxCKXM3apjxI,Callaita,"Bad Bunny,Tainy","reggaeton, trap latino, latin, urbano latino",Latin,Callaita,04:10,626684776,2019,Collaboration
2TH65lNHgvLxCKXM3apjxI,Callaita,"Bad Bunny,Tainy","reggaeton, trap latino, latin, urbano latino",Latin,Callaita,04:10,626684776,2020,Collaboration
2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,soft pop,Pop,Breach,03:02,161849904,2019,Solo
2TJ1FOCmCBkKm418MjVw5D,Donda,Kanye West,rap,Hip Hop,Donda,02:08,11980068,2021,Solo
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"Alex Favela,Grupo Marca Registrada,Joaquin Medina","electro corridos, corrido, corridos tumbados, corridos bélicos, banda, norteño, música mexicana, sad sierreño, sierreño, reggaeton mexa",Latin,ELOVRGA,03:14,406280786,2023,Collaboration
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"Alex Favela,Grupo Marca Registrada,Joaquin Medina","electro corridos, corrido, corridos tumbados, corridos bélicos, banda, norteño, música mexicana, sad sierreño, sierreño, reggaeton mexa",Latin,ELOVRGA,03:14,406280786,2024,Collaboration
2TksvaRivgAEj780DgRB73,911,Sech,"reggaeton, urbano latino",Latin,911,03:35,82432866,2021,Solo
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,bedroom pop,Pop,Ivory,03:36,117148180,2022,Solo
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,bedroom pop,Pop,Ivory,03:36,117148180,2023,Solo
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,03:14,339185581,2020,Solo
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,03:14,339185581,2021,Solo
2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),"Ed Sheeran,Lil Baby","soft pop, ",Pop,2step (feat. Lil Baby),02:43,12496768,2022,Collaboration
2USlegnFJLrVLpoVfPimKB,Thunder,"Gabry Ponte,LUM!X,Prezioso","slap house, italo dance, melbourne bounce",Pop,Thunder,02:40,99095410,2021,Collaboration
2USlegnFJLrVLpoVfPimKB,Thunder,"Gabry Ponte,LUM!X,Prezioso","slap house, italo dance, melbourne bounce",Pop,Thunder,02:40,99095410,2022,Collaboration
2UU11hvjN1JIn4iihEodNT,Blue,V,k-pop,Pop,Layover,02:29,19846134,2023,Solo
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,trap,Hip Hop,Culture II,03:10,186406755,2018,Solo
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"Yng Lvcas,Peso Pluma","reggaeton mexa, reggaeton, electro corridos, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda",Latin,La Bebe (Remix),03:54,1741646631,2023,Collaboration
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"Yng Lvcas,Peso Pluma","reggaeton mexa, reggaeton, electro corridos, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda",Latin,La Bebe (Remix),03:54,1741646631,2024,Collaboration
2UbVnbE5FH6008mAm6Mmgw,Run,OneRepublic,soft pop,Pop,Run,02:49,132701241,2021,Solo
2UciqgwVDwro0fev3MFbxJ,ATM,J. Cole,rap,Hip Hop,KOD,03:36,41872028,2018,Solo
2Uts1QFB4u2YNIMiqcb4de,peekaboo (feat. azchike),"Kendrick Lamar,Az Chike","hip hop, west coast hip hop, hyphy",Hip Hop,GNX,02:35,28910136,2024,Collaboration
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),"Pop Smoke,Kanye West,Pusha T","brooklyn drill, drill, new york drill, rap, ",Hip Hop,Faith,03:35,11271499,2021,Collaboration
2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,emo rap,Hip Hop,17,02:43,13138387,2017,Solo
2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,emo rap,Hip Hop,17,02:43,13138387,2018,Solo
2UxfcZJCphbEkfbZ6nLiDx,Kids in Love,"Kygo,The Night Game","tropical house, ",Electronic,Kids in Love,04:22,12995095,2017,Collaboration
2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,"K/DA,(G)I-DLE,Wolftyla,Bea Miller,League of Legends","k-pop, ",Pop,THE BADDEST,02:42,12394513,2020,Collaboration
2VUTPdW21gPVVTEmvdSwos,Ela,Reynmen,"turkish pop, turkish hip hop",Hip Hop,Ela,03:05,11479788,2019,Solo
2VWbHHhWnMzKWPUs4IEEW9,God's Plan,Drake,"rap, hip hop",Hip Hop,Scorpion,03:18,69589784,2018,Solo
2VYb3Fb5iK5Y8HGZ8oEEkp,Violent Crimes,Kanye West,rap,Hip Hop,ye,03:35,22065965,2018,Solo
2Vdub5mY4lad7w64bFPUez,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),"Pitbull,J Balvin,Camila Cabello","reggaeton, latin, pop",Latin,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),03:14,156810582,2017,Collaboration
2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,Calum Scott,soft pop,Pop,Only Human (Deluxe),03:24,17138730,2018,Solo
2VkuxjlbnbaBiWYpdBGVol,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey,Ariana Grande,Jennifer Hudson","christmas, pop, ",Jazz,Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),03:20,21259544,2020,Collaboration
2VkuxjlbnbaBiWYpdBGVol,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey,Ariana Grande,Jennifer Hudson","christmas, pop, ",Jazz,Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),03:20,21259544,2021,Collaboration
2VkuxjlbnbaBiWYpdBGVol,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey,Ariana Grande,Jennifer Hudson","christmas, pop, ",Jazz,Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),03:20,21259544,2023,Collaboration
2VkuxjlbnbaBiWYpdBGVol,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey,Ariana Grande,Jennifer Hudson","christmas, pop, ",Jazz,Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),03:20,21259544,2024,Collaboration
2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,"rap, hip hop",Hip Hop,Scorpion,03:58,93237013,2018,Solo
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2018,Collaboration
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2019,Collaboration
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2020,Collaboration
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2021,Collaboration
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2022,Collaboration
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga,Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,03:35,1710292450,2023,Collaboration
2VzCjpKvPB1l1tqLndtAQa,Por las Noches,Peso Pluma,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",Latin,Por las Noches,03:59,562311290,2023,Solo
2WL6GQzPuK9Nrpy9XwNEbz,Something In The Way - Remastered,Nirvana,"grunge, rock",Rock,Nevermind (30th Anniversary Super Deluxe),03:52,88095740,2022,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2018,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2019,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2020,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2021,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2022,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2023,Solo
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"new wave, synthpop",Rock,Hunting High and Low,03:45,739642886,2024,Solo
2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Oxlade,"afrobeats, afrobeat, afropop, alté, afro soul, afroswing, afropiano",R&B,KU LO SA - A COLORS SHOW,02:27,57760864,2022,Solo
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,"SAINt JHN,Imanbek",slap house,Electronic,Roses (Imanbek Remix),02:56,251342836,2020,Collaboration
2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,"Lil Tecca,Juice WRLD","melodic rap, rap, emo rap",Hip Hop,We Love You Tecca,02:51,20961236,2019,Collaboration
2XDhuJvvx2wcIROXbfTTYr,Believe,Eminem,"rap, hip hop",Hip Hop,Revival,05:15,12842014,2017,Solo
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,"Bad Bunny,ROSALÍA","reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,03:23,515478688,2020,Collaboration
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,"Bad Bunny,ROSALÍA","reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,03:23,515478688,2021,Collaboration
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,"Bad Bunny,ROSALÍA","reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,03:23,515478688,2022,Collaboration
2XRn6Qu0Wd1KvOND8JbaTx,Beautiful Girl,Luciano,german hip hop,Hip Hop,Beautiful Girl,02:59,38761300,2022,Solo
2XSO13Gyndo7MDdtYibIxO,Screw Juice,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,02:59,16659244,2020,Solo
2XTquzYQAdT1Hk78bOUwsv,Greatest,Eminem,"rap, hip hop",Hip Hop,Kamikaze,03:46,49810538,2018,Solo
2XVilv6s9GETnw9PG4T9Mz,El Préstamo,Maluma,"reggaeton, latin, urbano latino",Latin,F.A.M.E.,03:39,82378346,2018,Solo
2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,"rap, hip hop",Hip Hop,Scary Hours,03:18,776178003,2018,Solo
2XWjPtKdi5sucFYtVav07d,365,"Zedd,Katy Perry","edm, pop",Electronic,365,03:01,48293521,2019,Collaboration
2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,"Becky G,Paulo Londra","reggaeton, latin, argentine trap, trap latino",Hip Hop,Cuando Te Besé,04:14,228341391,2018,Collaboration
2XXMDz7SPZ4mSFN1PXfHUy,Cuando Te Besé,"Becky G,Paulo Londra","reggaeton, latin, argentine trap, trap latino",Hip Hop,Cuando Te Besé,04:14,228341391,2019,Collaboration
2XlHu0HcujBCkWMdIAvrqt,Blem,Drake,"rap, hip hop",Hip Hop,More Life,03:36,75107427,2017,Solo
2Xqd0wUttjueBfdcltADOv,No Limit,"G-Eazy,A$AP Rocky,Cardi B","rap, ",Hip Hop,No Limit,04:05,81019458,2017,Collaboration
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,"afrobeats, afrobeat, afropop",Traditional music,CKay The First,02:25,479396386,2021,Solo
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,"afrobeats, afrobeat, afropop",Traditional music,CKay The First,02:25,479396386,2022,Solo
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),"Juice WRLD,Marshmello","melodic rap, emo rap, edm",Electronic,Legends Never Die,03:25,370695185,2020,Collaboration
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),"Juice WRLD,Marshmello","melodic rap, emo rap, edm",Electronic,Legends Never Die,03:25,370695185,2021,Collaboration
2YFhqZvhTpyK13gKXMKV7R,"Girl, so confusing featuring lorde","Charli xcx,Lorde","hyperpop, art pop, ",Pop,"Girl, so confusing featuring lorde",03:25,11036482,2024,Collaboration
2YRvdf9cdS88y1wB1WhKoE,Rebota,Guaynaa,reggaeton,Latin,Rebota,03:24,23104731,2019,Solo
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake,Yeat","rap, hip hop, rage rap",Hip Hop,For All The Dogs,04:20,542203890,2023,Collaboration
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake,Yeat","rap, hip hop, rage rap",Hip Hop,For All The Dogs,04:20,542203890,2024,Collaboration
2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,Morgan Wallen,country,Country,One Thing At A Time,02:38,23487948,2023,Solo
2YXswOX5aKv6OHRKUcAMLQ,All Eyes On Me,JISOO,k-pop,Pop,ME,02:43,18054452,2023,Solo
2YmfV4lAjrAQvuggKCUX6m,Sweet Venom,ENHYPEN,k-pop,Pop,ORANGE BLOOD,02:28,14116478,2023,Solo
2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes,Justin Bieber","pop, ",Pop,Monster,02:58,51315928,2020,Collaboration
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,"Drake,21 Savage","rap, hip hop, ",Hip Hop,Her Loss,03:34,47938859,2022,Collaboration
2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,emo rap,Hip Hop,?,01:50,206232211,2018,Solo
2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,emo rap,Hip Hop,?,01:50,206232211,2021,Solo
2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,emo rap,Hip Hop,?,01:50,206232211,2022,Solo
2ZTYlnhhV1UAReg7wIGolx,To Die For,Sam Smith,soft pop,Pop,To Die For,03:13,77393962,2020,Solo
2ZUJsR8HEktit58X6FuPQM,Heaven and Hell,Kanye West,rap,Hip Hop,Donda,02:25,20980096,2021,Solo
2ZlABhxMMa43COmZ97kKsJ,Jumbotron Shit Poppin,Drake,"rap, hip hop",Hip Hop,Her Loss,02:17,17604473,2022,Solo
2ZqTbIID9vFPTXaGyzbb4q,Neva Play (feat. RM of BTS),"Megan Thee Stallion,RM","k-pop, k-rap",Pop,Neva Play (feat. RM of BTS),02:37,57754497,2024,Collaboration
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,03:18,663449086,2017,Collaboration
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,03:18,663449086,2021,Collaboration
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,03:18,663449086,2022,Collaboration
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,03:18,663449086,2023,Collaboration
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"Don Omar,Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,03:18,663449086,2024,Collaboration
2a3mQSOYa91goACTglQ6Rz,Due Vite,Marco Mengoni,italo dance,Pop,MATERIA (PELLE),03:45,16892464,2023,Solo
2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SZA,r&b,R&B,SOS,02:53,10096234,2022,Solo
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,rap,Hip Hop,Sundress,02:38,62505477,2018,Solo
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,rap,Hip Hop,Sundress,02:38,62505477,2024,Solo
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma,Neton Vega","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",Latin,ÉXODO,02:10,365770051,2024,Collaboration
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Lil Uzi Vert,melodic rap,Hip Hop,Eternal Atake,03:32,60942205,2020,Solo
2alIsNw1mqEShbWyO1HXZZ,Por Perro,"Sebastian Yatra,Luis Figueroa,Lary Over","colombian pop, reggaeton, latin, salsa, salsa romantica, trap latino, trap, dembow",Pop,MANTRA,04:05,116683833,2018,Collaboration
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,pop,Pop,Memories,03:09,1156746505,2019,Solo
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,pop,Pop,Memories,03:09,1156746505,2020,Solo
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,pop,Pop,Memories,03:09,1156746505,2021,Solo
2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,k-pop,Pop,MORE & MORE,03:19,25400702,2020,Solo
2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),"Anitta,Lexa,Luísa Sonza,Rebecca","brazilian pop, funk pop, funk carioca, funk, pagode baiano, brazilian funk, brega funk",Hip Hop,Combatchy (feat. MC Rebecca),02:37,22904950,2019,Collaboration
2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),"Anitta,Lexa,Luísa Sonza,Rebecca","brazilian pop, funk pop, funk carioca, funk, pagode baiano, brazilian funk, brega funk",Hip Hop,Combatchy (feat. MC Rebecca),02:37,22904950,2020,Collaboration
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,pop,Pop,Shawn Mendes (Deluxe),03:11,260619064,2019,Solo
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,pop,Pop,Shawn Mendes (Deluxe),03:11,260619064,2020,Solo
2bbwjxA68m9PHZFWgF1fze,GIVENCHY,Duki,"argentine trap, trap, trap latino",Hip Hop,Temporada de Reggaetón 2,03:02,62988614,2022,Solo
2bgTY4UwhfBYhGT4HUYStN,Butter,BTS,k-pop,Pop,"Butter (Hotter, Sweeter, Cooler)",02:44,415111534,2021,Solo
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,"Wisin,Myke Towers,Los Legendarios","reggaeton, latin, trap latino, urbano latino",Latin,Mi Niña,03:33,236187152,2020,Collaboration
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,"Wisin,Myke Towers,Los Legendarios","reggaeton, latin, trap latino, urbano latino",Latin,Mi Niña,03:33,236187152,2021,Collaboration
2bjwRfXMk4uRgOD9IBYl9h,Portland,"Drake,Quavo,Travis Scott","rap, hip hop",Hip Hop,More Life,03:56,178208038,2017,Collaboration
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd,Ovy On The Drums","reggaeton, urbano latino",Latin,Mírame,02:37,250043305,2024,Collaboration
2c6xRsQBv7pynuhYhWoHxo,Woman Like Me,Adele,soft pop,Pop,30,05:00,18092376,2021,Solo
2c7GlMNmF7pbohjykutmLP,Thunderclouds,"Sia,Diplo,Labrinth,LSD","moombahton, ",Electronic,Mountains,03:07,70083173,2018,Collaboration
2c7GlMNmF7pbohjykutmLP,Thunderclouds,"Sia,Diplo,Labrinth,LSD","moombahton, ",Electronic,Mountains,03:07,70083173,2019,Collaboration
2cKovq3l6OJjhVVDbVKOsr,The Other Side,"Hugh Jackman,Zac Efron",musicals,Classical,The Greatest Showman (Original Motion Picture Soundtrack),03:34,40375361,2018,Collaboration
2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,"Anuel AA,Romeo Santos","reggaeton, trap latino, urbano latino, latin, bachata, bachata pop",Latin,Ella Quiere Beber (Remix),03:39,168607758,2018,Collaboration
2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,"Anuel AA,Romeo Santos","reggaeton, trap latino, urbano latino, latin, bachata, bachata pop",Latin,Ella Quiere Beber (Remix),03:39,168607758,2019,Collaboration
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,rage rap,Hip Hop,ALL RED,02:28,47925653,2024,Solo
2cnKEkpVUSV4wnjQiTWfH6,Escápate Conmigo (feat. Ozuna),"Wisin,Ozuna","reggaeton, latin, trap latino, urbano latino",Latin,Escápate Conmigo (feat. Ozuna),03:52,282155332,2017,Collaboration
2cnKST6T9qUo2i907lm8zX,a m a r i,J. Cole,rap,Hip Hop,The Off-Season,02:28,47491682,2021,Solo
